open,high,low,close,volume,marketCap,timestamp
0.0004066487,0.0006578,0.0002107569,0.0002167826,0.0,1426606.74,2013-12-15T23:59:59.999Z
0.0002178716,0.0006302766,0.0001093412,0.0001490253,0.0,1098475.15,2013-12-16T23:59:59.999Z
0.0001503335,0.000209846,8.39943e-05,0.0001951315,0.0,1576578.97,2013-12-17T23:59:59.999Z
0.0001941723,0.0002626796,0.0001486221,0.0002626796,0.0,2316367.55,2013-12-18T23:59:59.999Z
0.0002886134,0.0011102206,0.0002398473,0.0008492767,0.0,8146068.98,2013-12-19T23:59:59.999Z
0.0008370587,0.0008370587,0.0004846573,0.0005155017,0.0,5334947.35,2013-12-20T23:59:59.999Z
0.000512389,0.000512389,0.0002591442,0.0002879665,0.0,3189464.08,2013-12-21T23:59:59.999Z
0.0002861217,0.0003639675,0.0002045593,0.0002302407,0.0,2711280.95,2013-12-22T23:59:59.999Z
0.0002286035,0.0003359874,0.0002146114,0.0003298859,0.0,4127216.02,2013-12-23T23:59:59.999Z
0.0003289143,0.0006666538,0.0003289143,0.0005005454,0.0,6626706.94,2013-12-24T23:59:59.999Z
0.000501864,0.0005072614,0.0004082618,0.0004290318,0.0,5992309.5,2013-12-25T23:59:59.999Z
0.0004302765,0.0005162597,0.0003975516,0.0004403541,0.0,6464243.61,2013-12-26T23:59:59.999Z
0.0004403644,0.0004587417,0.0003628964,0.0003811437,348661.36,5854526.87,2013-12-27T23:59:59.999Z
0.0003813158,0.0003929707,0.0003330456,0.000333697,248585.26,5366529.93,2013-12-28T23:59:59.999Z
0.0003337981,0.0003583648,0.0002903224,0.0003307474,262698.49,5556158.34,2013-12-29T23:59:59.999Z
0.000329057,0.0003336608,0.0003026064,0.0003026064,201309.76,5290360.11,2013-12-30T23:59:59.999Z
0.0003029163,0.0003373372,0.0002953068,0.0003058645,198044.19,5570198.24,2013-12-31T23:59:59.999Z
0.0003076128,0.0003280973,0.0003076128,0.00031992,224037.4,6064468.13,2014-01-01T23:59:59.999Z
0.000325848,0.000325848,0.0002401119,0.000256448,231014.02,5037747.58,2014-01-02T23:59:59.999Z
0.0002585101,0.0002753721,0.0002141508,0.0002216802,221811.93,4510054.7,2014-01-03T23:59:59.999Z
0.0002241922,0.0002359056,0.0001883926,0.0002214094,231034.81,4654428.14,2014-01-04T23:59:59.999Z
0.0002211621,0.0002297328,0.0001815022,0.0001992522,180398.17,4330348.06,2014-01-05T23:59:59.999Z
0.0001997608,0.0002136581,0.0001666252,0.0001873228,195399.96,4202790.8,2014-01-06T23:59:59.999Z
0.0001872623,0.0002081421,0.0001612276,0.0001647784,156216.61,3814347.92,2014-01-07T23:59:59.999Z
0.0001637116,0.0001745674,0.0001491318,0.0001671324,127997.65,3983293.0,2014-01-08T23:59:59.999Z
0.000167463,0.0001982104,0.0001563905,0.0001810194,231918.63,4448514.8,2014-01-09T23:59:59.999Z
0.0001804778,0.0002751305,0.0001767754,0.0002744917,419370.08,6938913.17,2014-01-10T23:59:59.999Z
0.0002728821,0.0003720919,0.0002444648,0.0002608034,721928.73,6778567.76,2014-01-11T23:59:59.999Z
0.000262416,0.000274295,0.0002361316,0.0002526436,216695.69,6736934.16,2014-01-12T23:59:59.999Z
0.0002517936,0.0002517936,0.000190412,0.0002031438,286783.75,5563060.44,2014-01-13T23:59:59.999Z
0.0002036046,0.000258838,0.0002019069,0.0002499934,422721.35,7028743.86,2014-01-14T23:59:59.999Z
0.0002498749,0.0003225011,0.0002495304,0.0003022911,921133.87,8728334.93,2014-01-15T23:59:59.999Z
0.0003036986,0.0003172575,0.0002724623,0.0002827021,355724.79,8362193.17,2014-01-16T23:59:59.999Z
0.0002819841,0.0003097884,0.0002758576,0.000305198,526007.49,9227743.46,2014-01-17T23:59:59.999Z
0.0003073826,0.0004772349,0.0003073826,0.0004342688,2214194.98,13494927.25,2014-01-18T23:59:59.999Z
0.000434093,0.0005564505,0.0004269542,0.0005145997,2591920.24,16373416.61,2014-01-19T23:59:59.999Z
0.0005152724,0.0009913741,0.0005064255,0.0009262251,6697789.93,30147382.83,2014-01-20T23:59:59.999Z
0.0009244795,0.0017236379,0.0009244795,0.0013392957,9681308.14,44517376.22,2014-01-21T23:59:59.999Z
0.0014585718,0.0015033491,0.0010068015,0.0011040794,4349572.15,37561632.49,2014-01-22T23:59:59.999Z
0.001105051,0.0014192881,0.001105051,0.0013293975,4085260.67,46177416.87,2014-01-23T23:59:59.999Z
0.0013158387,0.0013940751,0.0011916496,0.0013043834,3457729.4,46246850.14,2014-01-24T23:59:59.999Z
0.0013042633,0.0013958757,0.0012796709,0.0013482998,2344489.95,48747353.01,2014-01-25T23:59:59.999Z
0.0013484095,0.0013671079,0.0010956052,0.0011652651,3342464.35,42937211.65,2014-01-26T23:59:59.999Z
