open,high,low,close,volume,marketCap,timestamp
0.01,0.01,0.0082906877,0.01,37738554.74,1507806492.97,2021-03-29T23:59:59.999Z
0.01,0.01,0.01,0.01,40499608.85,1563782452.28,2021-03-30T23:59:59.999Z
0.01,0.01,0.01,0.01,60849959.11,1708856335.43,2021-03-31T23:59:59.999Z
0.01,0.01,0.0077432029,0.0082054634,57706711.88,1364451923.03,2021-04-01T23:59:59.999Z
0.0081665509,0.01,0.0070944544,0.0077165225,31314487.9,1283148386.39,2021-04-02T23:59:59.999Z
0.0077240929,0.0080360249,0.007070542,0.0072300583,23434483.76,1202255678.11,2021-04-03T23:59:59.999Z
0.007224956,0.0073545555,0.0060563486,0.0071636087,34583849.56,1191206494.59,2021-04-04T23:59:59.999Z
0.007160313,0.0077429885,0.0069220821,0.0070690832,24693893.72,1175488514.68,2021-04-05T23:59:59.999Z
0.0070378441,0.0071524222,0.0066488132,0.0067092876,18484420.57,1115658753.41,2021-04-06T23:59:59.999Z
0.0066788843,0.0068502661,0.0062612482,0.0063206663,19274772.74,1051037372.05,2021-04-07T23:59:59.999Z
0.0063208819,0.0082172897,0.0063208819,0.0075242912,31509767.01,1251183036.5,2021-04-08T23:59:59.999Z
0.0074974793,0.0079037139,0.0073128943,0.0076434472,16643882.75,1270996665.08,2021-04-09T23:59:59.999Z
0.00765385,0.0078383923,0.0072433649,0.007525825,17828990.78,1251438386.4,2021-04-10T23:59:59.999Z
0.0075261701,0.0075662004,0.0067842321,0.0067918617,16289586.78,1129390425.01,2021-04-11T23:59:59.999Z
0.0067936927,0.0071084224,0.0063198119,0.0066642637,19179952.47,1108173109.65,2021-04-12T23:59:59.999Z
0.0066572966,0.0068478064,0.0064237563,0.0066129227,16522332.39,1099634826.54,2021-04-13T23:59:59.999Z
0.0065871256,0.0068820313,0.0060544871,0.00688168,20356863.3,1144326170.18,2021-04-14T23:59:59.999Z
0.0068666907,0.0078834135,0.0066744284,0.0068103196,29772229.29,1132459036.52,2021-04-15T23:59:59.999Z
0.0068151439,0.0068977979,0.006294988,0.0066417336,19655794.06,1104425844.96,2021-04-16T23:59:59.999Z
0.0066351662,0.0066791323,0.0062697831,0.0064859667,16871703.68,1078524754.88,2021-04-17T23:59:59.999Z
0.0064865008,0.0065493537,0.005433166,0.0059995098,21800016.44,997633094.9,2021-04-18T23:59:59.999Z
0.0060070454,0.0063508588,0.0056151913,0.0056288934,15787046.05,936004593.26,2021-04-19T23:59:59.999Z
0.005592666,0.005592666,0.0046806504,0.0053033816,22574644.93,881876590.85,2021-04-20T23:59:59.999Z
0.0053080291,0.0064533893,0.0051571337,0.0059231366,21190426.68,984933417.89,2021-04-21T23:59:59.999Z
0.0059202836,0.0060544059,0.0052279289,0.0053160066,15413356.64,883977143.32,2021-04-22T23:59:59.999Z
0.0053291785,0.0053970012,0.0039871658,0.0050830256,21112384.38,845235573.64,2021-04-23T23:59:59.999Z
0.0050485776,0.0050695826,0.0044507343,0.0045515597,10037509.28,756859793.8,2021-04-24T23:59:59.999Z
0.0045528906,0.0047679413,0.0044027561,0.0046124005,9762477.29,766977457.77,2021-04-25T23:59:59.999Z
0.0046138444,0.0057109135,0.0045493693,0.0054986344,15934840.07,914344848.79,2021-04-26T23:59:59.999Z
0.0055042027,0.0063156352,0.0050583176,0.0057235361,21132772.78,951743438.21,2021-04-27T23:59:59.999Z
0.0057224099,0.0057268868,0.0051727595,0.0051732312,12281061.64,860234628.14,2021-04-28T23:59:59.999Z
0.0051524144,0.0054181637,0.0050600572,0.0050776255,10394614.57,844337542.59,2021-04-29T23:59:59.999Z
0.0050815292,0.0054285135,0.0047915317,0.0054285135,13660505.52,902685031.36,2021-04-30T23:59:59.999Z
0.0054786986,0.0054786986,0.0050114006,0.0051593712,7072692.35,857929668.29,2021-05-01T23:59:59.999Z
0.0051582314,0.0051582314,0.0049625818,0.0050318333,6328922.34,836722930.38,2021-05-02T23:59:59.999Z
0.0050310462,0.0051973839,0.0049392307,0.004967737,7693218.61,826063985.2,2021-05-03T23:59:59.999Z
0.0049533683,0.0049662865,0.0043728037,0.0045032377,10144988.13,748825249.71,2021-05-04T23:59:59.999Z
0.0045191033,0.0047628882,0.003515585,0.0041761917,13413974.97,694440937.72,2021-05-05T23:59:59.999Z
0.0041786536,0.0049217191,0.0040702255,0.0043814191,9670330.12,728568528.79,2021-05-06T23:59:59.999Z
0.0043589926,0.0044021845,0.0041461484,0.0041461484,6844772.14,689445896.16,2021-05-07T23:59:59.999Z
0.0041151599,0.004240513,0.0037867607,0.0041930832,10492405.73,697249925.45,2021-05-08T23:59:59.999Z
0.0041944973,0.0043536983,0.0041218276,0.0042888389,7016294.86,713173068.58,2021-05-09T23:59:59.999Z
0.0042850356,0.0043181109,0.0035201626,0.0037802453,14109250.09,628601463.47,2021-05-10T23:59:59.999Z
0.0037895791,0.003823871,0.0035583328,0.0037032849,8074964.09,615804282.46,2021-05-11T23:59:59.999Z
0.0037012323,0.0038926816,0.0033197581,0.0033222364,6583662.13,552441099.66,2021-05-12T23:59:59.999Z
0.0033502578,0.0036804026,0.0031719829,0.0035772841,7766913.19,594851540.74,2021-05-13T23:59:59.999Z
0.0035752323,0.0037637451,0.0035004186,0.0036600014,6015406.01,608605914.96,2021-05-14T23:59:59.999Z
0.0036388571,0.0036731403,0.0032750142,0.0033008089,5505183.48,548877286.2,2021-05-15T23:59:59.999Z
0.0032985036,0.0033467998,0.0030412811,0.0032519694,6514774.99,540756773.38,2021-05-16T23:59:59.999Z
0.0032516334,0.0032936174,0.0027491759,0.002865208,6893540.09,476443099.5,2021-05-17T23:59:59.999Z
0.0028618523,0.0032638584,0.002839568,0.0032100026,6240105.56,533778293.98,2021-05-18T23:59:59.999Z
0.0031931526,0.0041672436,0.0022722788,0.0028538614,13103485.79,474557242.56,2021-05-19T23:59:59.999Z
0.0028657822,0.0029062584,0.0024841368,0.0026780648,4930897.1,445324656.92,2021-05-20T23:59:59.999Z
0.0026660122,0.0027535437,0.0021689623,0.002368533,4882709.0,393853021.65,2021-05-21T23:59:59.999Z
0.0023762724,0.0023924547,0.0016714695,0.0019654268,5048951.06,326823171.71,2021-05-22T23:59:59.999Z
0.0019655746,0.0020120196,0.0013480377,0.0017484235,5030469.43,290737438.27,2021-05-23T23:59:59.999Z
0.0017484168,0.0026865059,0.0017248545,0.0026865059,5835263.09,446727382.15,2021-05-24T23:59:59.999Z
0.0026810394,0.0029891089,0.0022302145,0.0024664806,5798062.8,410140847.51,2021-05-25T23:59:59.999Z
0.0024580201,0.0031570243,0.0024136155,0.0028144073,6240587.92,467996668.27,2021-05-26T23:59:59.999Z
0.0028276634,0.0028583652,0.0021538731,0.0022458882,4053866.33,373459089.82,2021-05-27T23:59:59.999Z
0.0022458313,0.0023546981,0.0018936263,0.0019233657,3718206.59,319828079.16,2021-05-28T23:59:59.999Z
0.001922707,0.0021871061,0.001741703,0.0018115079,3295889.35,301227958.69,2021-05-29T23:59:59.999Z
0.0018111388,0.0021242645,0.0017804151,0.0020570923,3157690.96,342064849.76,2021-05-30T23:59:59.999Z
