open,high,low,close,volume,marketCap,timestamp
0.02,0.02,0.02,0.02,4343517.26,602183421.75,2017-11-23T23:59:59.999Z
0.02,0.02,0.02,0.02,4641766.49,620766771.21,2017-11-24T23:59:59.999Z
0.02,0.03,0.02,0.03,5160486.17,661701001.5,2017-11-25T23:59:59.999Z
0.03,0.03,0.03,0.03,25588516.35,789591221.11,2017-11-26T23:59:59.999Z
0.03,0.05,0.03,0.04,65222051.15,1099981785.94,2017-11-27T23:59:59.999Z
0.04,0.11,0.04,0.1,201930767.94,2608478520.0,2017-11-28T23:59:59.999Z
0.1,0.12,0.07,0.08,177802627.05,1963633065.26,2017-11-29T23:59:59.999Z
0.08,0.11,0.08,0.1,104932489.45,2622966242.46,2017-11-30T23:59:59.999Z
0.1,0.11,0.1,0.11,61912751.11,2862547339.09,2017-12-01T23:59:59.999Z
0.11,0.12,0.11,0.11,47701741.11,2886259326.07,2017-12-02T23:59:59.999Z
0.11,0.12,0.11,0.11,39077214.23,2874395984.86,2017-12-03T23:59:59.999Z
0.11,0.12,0.11,0.11,64401200.47,2969744624.85,2017-12-04T23:59:59.999Z
0.11,0.11,0.11,0.11,42451213.35,2785128386.21,2017-12-05T23:59:59.999Z
0.11,0.11,0.1,0.1,63991207.3,2583040298.55,2017-12-06T23:59:59.999Z
0.1,0.11,0.09,0.09,60175040.24,2317488662.91,2017-12-07T23:59:59.999Z
0.09,0.1,0.08,0.1,59546682.52,2543258176.6,2017-12-08T23:59:59.999Z
0.1,0.12,0.1,0.1,53815538.93,2636102499.13,2017-12-09T23:59:59.999Z
0.1,0.1,0.09,0.09,39422475.35,2430519607.28,2017-12-10T23:59:59.999Z
0.09,0.1,0.09,0.1,33583120.86,2674745540.63,2017-12-11T23:59:59.999Z
0.1,0.12,0.1,0.11,51003651.8,2948111593.55,2017-12-12T23:59:59.999Z
0.11,0.12,0.1,0.11,52439959.12,2965008481.44,2017-12-13T23:59:59.999Z
0.11,0.2,0.11,0.2,261371478.79,5274649326.72,2017-12-14T23:59:59.999Z
0.2,0.2,0.16,0.18,176090213.2,4701073614.66,2017-12-15T23:59:59.999Z
0.18,0.38,0.17,0.34,494428209.67,8927653164.82,2017-12-16T23:59:59.999Z
0.33,0.5,0.32,0.44,534498788.29,11317964928.35,2017-12-17T23:59:59.999Z
0.44,0.45,0.4,0.44,215841784.89,11441161627.1,2017-12-18T23:59:59.999Z
0.44,0.5,0.43,0.45,237337470.72,11691013873.62,2017-12-19T23:59:59.999Z
0.45,0.45,0.37,0.41,154548834.07,10649266026.61,2017-12-20T23:59:59.999Z
0.41,0.44,0.38,0.4,137154642.65,10429561902.26,2017-12-21T23:59:59.999Z
0.4,0.4,0.25,0.34,127381869.73,8906688128.16,2017-12-22T23:59:59.999Z
0.35,0.38,0.33,0.35,74947288.52,9053307947.71,2017-12-23T23:59:59.999Z
0.35,0.35,0.29,0.33,56820700.01,8528556460.23,2017-12-24T23:59:59.999Z
0.33,0.37,0.31,0.35,103134706.28,9111303908.17,2017-12-25T23:59:59.999Z
0.35,0.36,0.34,0.36,79939347.99,9357966707.19,2017-12-26T23:59:59.999Z
0.36,0.36,0.34,0.35,69226068.33,9058093941.04,2017-12-27T23:59:59.999Z
0.35,0.35,0.31,0.34,69135053.37,8883513392.22,2017-12-28T23:59:59.999Z
0.34,0.47,0.34,0.44,223118097.15,11493444312.14,2017-12-29T23:59:59.999Z
0.44,0.65,0.39,0.53,537809243.08,13816020633.46,2017-12-30T23:59:59.999Z
0.54,0.63,0.54,0.6,255040853.62,15554837471.49,2017-12-31T23:59:59.999Z
0.6,0.61,0.56,0.61,125175862.64,15745908848.97,2018-01-01T23:59:59.999Z
0.6,0.66,0.58,0.65,241265822.78,16897225475.6,2018-01-02T23:59:59.999Z
0.65,0.9,0.65,0.9,545015765.21,23207114058.28,2018-01-03T23:59:59.999Z
0.91,1.11,0.86,0.93,494154397.54,24053516385.88,2018-01-04T23:59:59.999Z
0.97,1.04,0.75,0.83,421100613.29,21478233631.61,2018-01-05T23:59:59.999Z
0.83,0.88,0.77,0.85,247435157.96,22140830148.9,2018-01-06T23:59:59.999Z
0.85,0.87,0.82,0.84,187950621.88,21739249400.57,2018-01-07T23:59:59.999Z
0.83,0.83,0.63,0.75,219706730.91,19364034450.28,2018-01-08T23:59:59.999Z
0.75,0.77,0.67,0.68,175072706.0,17653266949.11,2018-01-09T23:59:59.999Z
0.68,0.68,0.57,0.66,198199647.98,17235189097.48,2018-01-10T23:59:59.999Z
0.66,0.66,0.48,0.58,191520441.58,14927244696.16,2018-01-11T23:59:59.999Z
0.58,0.77,0.55,0.75,303639916.99,19315807441.19,2018-01-12T23:59:59.999Z
0.75,0.79,0.69,0.73,256859937.67,18798380607.1,2018-01-13T23:59:59.999Z
0.72,0.72,0.61,0.66,131795965.23,17057818159.75,2018-01-14T23:59:59.999Z
0.65,0.73,0.64,0.64,798255003.69,16561227392.73,2018-01-15T23:59:59.999Z
0.64,0.64,0.39,0.51,1330820006.52,13240241443.27,2018-01-16T23:59:59.999Z
0.51,0.55,0.36,0.51,1396943253.99,13295379792.63,2018-01-17T23:59:59.999Z
0.52,0.58,0.49,0.54,1054198825.65,14029683454.98,2018-01-18T23:59:59.999Z
0.53,0.56,0.5,0.53,477671201.18,13781261260.66,2018-01-19T23:59:59.999Z
0.54,0.59,0.53,0.58,604581813.42,15011179767.84,2018-01-20T23:59:59.999Z
0.58,0.58,0.48,0.5,693724229.13,13009427456.87,2018-01-21T23:59:59.999Z
0.5,0.52,0.43,0.47,426856023.51,12071747310.64,2018-01-22T23:59:59.999Z
0.46,0.48,0.42,0.46,306679187.54,11908602339.34,2018-01-23T23:59:59.999Z
0.46,0.52,0.44,0.51,560479376.02,13106947274.37,2018-01-24T23:59:59.999Z
0.51,0.55,0.5,0.51,528374095.05,13336865837.65,2018-01-25T23:59:59.999Z
0.51,0.53,0.46,0.5,653644812.39,13041611463.0,2018-01-26T23:59:59.999Z
0.5,0.51,0.48,0.5,266775901.44,12877584911.18,2018-01-27T23:59:59.999Z
0.5,0.55,0.5,0.54,261813337.63,13993519931.23,2018-01-28T23:59:59.999Z
0.54,0.54,0.5,0.5,191774362.28,13002216196.67,2018-01-29T23:59:59.999Z
0.5,0.5,0.42,0.43,290462818.84,11138798054.36,2018-01-30T23:59:59.999Z
0.43,0.44,0.38,0.42,407724049.0,10851319017.09,2018-01-31T23:59:59.999Z
0.42,0.43,0.33,0.34,479568438.0,8802511826.01,2018-02-01T23:59:59.999Z
0.34,0.34,0.22,0.31,1150403761.09,8095788410.89,2018-02-02T23:59:59.999Z
0.32,0.4,0.27,0.35,1127207036.92,9131406040.61,2018-02-03T23:59:59.999Z
0.35,0.39,0.3,0.3,653895653.29,7892628921.57,2018-02-04T23:59:59.999Z
0.31,0.32,0.26,0.26,529336844.31,6822418623.18,2018-02-05T23:59:59.999Z
0.27,0.31,0.22,0.3,1081789537.67,7748635719.88,2018-02-06T23:59:59.999Z
0.3,0.3,0.27,0.28,549154952.33,7131033594.64,2018-02-07T23:59:59.999Z
0.28,0.3,0.27,0.29,282231734.7,7532941025.6,2018-02-08T23:59:59.999Z
0.29,0.32,0.28,0.32,327220914.95,8279452562.02,2018-02-09T23:59:59.999Z
0.32,0.38,0.32,0.33,778078966.73,8602200583.18,2018-02-10T23:59:59.999Z
0.33,0.33,0.3,0.3,271351262.98,7837020310.45,2018-02-11T23:59:59.999Z
0.3,0.32,0.3,0.31,198350614.54,8132018374.12,2018-02-12T23:59:59.999Z
0.31,0.31,0.29,0.3,183581428.34,7872896055.65,2018-02-13T23:59:59.999Z
0.3,0.32,0.3,0.32,242053745.65,8330496003.48,2018-02-14T23:59:59.999Z
0.32,0.33,0.31,0.33,279388848.25,8512763083.09,2018-02-15T23:59:59.999Z
0.33,0.33,0.31,0.32,153862146.17,8371669881.58,2018-02-16T23:59:59.999Z
0.32,0.35,0.32,0.34,275223706.57,8775764738.98,2018-02-17T23:59:59.999Z
0.34,0.34,0.31,0.31,202590890.77,8059609098.52,2018-02-18T23:59:59.999Z
0.31,0.32,0.31,0.32,136881694.45,8174053441.01,2018-02-19T23:59:59.999Z
0.32,0.33,0.3,0.31,226869390.98,7921779342.83,2018-02-20T23:59:59.999Z
0.3,0.31,0.29,0.3,196496149.17,7660224980.9,2018-02-21T23:59:59.999Z
0.3,0.3,0.27,0.28,169701067.04,7135297914.59,2018-02-22T23:59:59.999Z
0.27,0.29,0.26,0.28,180563979.55,7264082220.08,2018-02-23T23:59:59.999Z
0.28,0.29,0.26,0.26,108617912.63,6811650747.08,2018-02-24T23:59:59.999Z
0.26,0.29,0.26,0.28,201584641.67,7255973202.96,2018-02-25T23:59:59.999Z
0.28,0.28,0.26,0.28,164316065.79,7142188088.64,2018-02-26T23:59:59.999Z
0.28,0.28,0.27,0.27,86611228.3,7057817248.13,2018-02-27T23:59:59.999Z
0.27,0.27,0.26,0.26,93863078.68,6628749906.63,2018-02-28T23:59:59.999Z
0.26,0.26,0.24,0.25,151522690.95,6474790787.23,2018-03-01T23:59:59.999Z
0.25,0.25,0.24,0.24,87435792.91,6204401884.38,2018-03-02T23:59:59.999Z
0.24,0.25,0.24,0.24,93626694.81,6254029568.29,2018-03-03T23:59:59.999Z
0.24,0.25,0.23,0.24,76671267.35,6331513977.36,2018-03-04T23:59:59.999Z
0.24,0.26,0.24,0.24,164508935.06,6263365736.74,2018-03-05T23:59:59.999Z
0.24,0.25,0.23,0.23,89424402.11,5997949791.25,2018-03-06T23:59:59.999Z
0.23,0.23,0.19,0.2,153580449.17,5160808121.8,2018-03-07T23:59:59.999Z
0.2,0.2,0.18,0.18,135198994.52,4631925880.04,2018-03-08T23:59:59.999Z
0.18,0.18,0.16,0.18,200624993.5,4682360665.67,2018-03-09T23:59:59.999Z
0.18,0.18,0.17,0.17,104947582.28,4422098394.98,2018-03-10T23:59:59.999Z
0.17,0.18,0.16,0.18,131135310.85,4709181967.57,2018-03-11T23:59:59.999Z
0.18,0.19,0.18,0.18,149687220.73,4712369871.56,2018-03-12T23:59:59.999Z
0.18,0.19,0.17,0.18,80133493.27,4686667882.81,2018-03-13T23:59:59.999Z
0.18,0.19,0.16,0.16,116320503.51,4174984306.22,2018-03-14T23:59:59.999Z
0.16,0.16,0.14,0.15,165036761.21,3890820478.82,2018-03-15T23:59:59.999Z
0.15,0.15,0.14,0.15,79206189.86,3769329099.24,2018-03-16T23:59:59.999Z
0.15,0.15,0.12,0.13,66001953.28,3265688302.82,2018-03-17T23:59:59.999Z
0.13,0.13,0.1,0.13,154381860.5,3295061202.78,2018-03-18T23:59:59.999Z
0.13,0.16,0.13,0.16,262313834.12,4175031479.3,2018-03-19T23:59:59.999Z
0.16,0.17,0.15,0.17,202401919.58,4307454057.68,2018-03-20T23:59:59.999Z
0.17,0.19,0.16,0.17,210390267.8,4512872502.39,2018-03-21T23:59:59.999Z
0.17,0.18,0.16,0.16,163111039.17,4269720168.45,2018-03-22T23:59:59.999Z
0.16,0.16,0.15,0.15,120800194.77,3982252428.95,2018-03-23T23:59:59.999Z
0.15,0.16,0.15,0.15,107408307.02,3971684618.95,2018-03-24T23:59:59.999Z
0.15,0.15,0.15,0.15,48052303.46,3875205940.14,2018-03-25T23:59:59.999Z
0.15,0.15,0.13,0.14,95108466.89,3521707947.79,2018-03-26T23:59:59.999Z
0.14,0.14,0.12,0.12,86339543.85,3225808970.58,2018-03-27T23:59:59.999Z
0.13,0.13,0.12,0.13,48566086.4,3344483443.08,2018-03-28T23:59:59.999Z
0.13,0.13,0.12,0.12,84076873.07,3094604237.58,2018-03-29T23:59:59.999Z
0.12,0.12,0.11,0.12,97490240.73,3104016043.29,2018-03-30T23:59:59.999Z
0.12,0.13,0.12,0.13,91813976.14,3281002281.64,2018-03-31T23:59:59.999Z
0.13,0.13,0.11,0.12,81838324.81,3172609829.45,2018-04-01T23:59:59.999Z
0.12,0.13,0.12,0.13,83412118.26,3293213877.59,2018-04-02T23:59:59.999Z
0.13,0.14,0.13,0.14,126870278.98,3636474610.06,2018-04-03T23:59:59.999Z
0.14,0.15,0.13,0.13,126110787.78,3281406085.95,2018-04-04T23:59:59.999Z
0.13,0.13,0.12,0.12,92290852.86,3138720018.79,2018-04-05T23:59:59.999Z
0.12,0.12,0.12,0.12,42318526.99,3058047902.57,2018-04-06T23:59:59.999Z
0.12,0.12,0.12,0.12,39252015.31,3141269060.85,2018-04-07T23:59:59.999Z
0.12,0.13,0.12,0.13,41603371.06,3306044555.96,2018-04-08T23:59:59.999Z
0.13,0.13,0.12,0.12,75800117.34,3234672475.38,2018-04-09T23:59:59.999Z
0.12,0.13,0.12,0.13,45435678.92,3290008682.25,2018-04-10T23:59:59.999Z
0.13,0.13,0.12,0.13,74254405.44,3482159516.54,2018-04-11T23:59:59.999Z
0.13,0.17,0.13,0.17,394380966.54,4446888606.34,2018-04-12T23:59:59.999Z
0.17,0.18,0.16,0.16,186917329.44,4217739360.05,2018-04-13T23:59:59.999Z
0.16,0.17,0.16,0.16,91825776.62,4223805579.34,2018-04-14T23:59:59.999Z
0.16,0.18,0.16,0.18,137722443.02,4655685089.15,2018-04-15T23:59:59.999Z
0.18,0.21,0.17,0.21,550422471.62,5395782472.67,2018-04-16T23:59:59.999Z
0.21,0.22,0.2,0.2,420683953.49,5102591521.16,2018-04-17T23:59:59.999Z
0.2,0.21,0.2,0.21,146405302.72,5456211681.29,2018-04-18T23:59:59.999Z
0.22,0.22,0.21,0.22,194659017.45,5705757173.23,2018-04-19T23:59:59.999Z
0.22,0.24,0.22,0.24,283011173.04,6327326813.32,2018-04-20T23:59:59.999Z
0.25,0.25,0.22,0.24,239811974.61,6132091939.55,2018-04-21T23:59:59.999Z
0.23,0.24,0.23,0.23,131017418.2,6025627613.6,2018-04-22T23:59:59.999Z
0.23,0.24,0.23,0.24,103686527.02,6096063101.56,2018-04-23T23:59:59.999Z
0.24,0.26,0.24,0.26,302398583.95,6647490120.94,2018-04-24T23:59:59.999Z
0.26,0.26,0.22,0.22,287439502.94,5758005575.48,2018-04-25T23:59:59.999Z
0.22,0.24,0.21,0.24,181434449.65,6272262411.82,2018-04-26T23:59:59.999Z
0.24,0.25,0.24,0.24,162961163.64,6181549299.54,2018-04-27T23:59:59.999Z
0.24,0.3,0.24,0.3,525018153.03,7650580839.15,2018-04-28T23:59:59.999Z
0.3,0.32,0.29,0.3,553996517.15,7804138018.96,2018-04-29T23:59:59.999Z
0.3,0.3,0.28,0.28,246401055.84,7342431743.77,2018-04-30T23:59:59.999Z
0.28,0.3,0.27,0.3,302659587.65,7700470905.43,2018-05-01T23:59:59.999Z
0.3,0.31,0.29,0.31,227644758.89,8055864850.46,2018-05-02T23:59:59.999Z
0.31,0.33,0.31,0.31,251769347.17,8022657617.62,2018-05-03T23:59:59.999Z
0.31,0.31,0.29,0.3,142876449.49,7790493134.66,2018-05-04T23:59:59.999Z
0.3,0.31,0.3,0.31,116613988.96,7942859313.22,2018-05-05T23:59:59.999Z
0.31,0.31,0.29,0.29,123922060.55,7589077736.06,2018-05-06T23:59:59.999Z
0.29,0.29,0.27,0.28,143346430.24,7268427395.99,2018-05-07T23:59:59.999Z
0.28,0.29,0.27,0.28,119379039.64,7134170338.8,2018-05-08T23:59:59.999Z
0.28,0.28,0.26,0.27,150111242.2,7070469017.87,2018-05-09T23:59:59.999Z
0.27,0.28,0.25,0.25,103797062.3,6502319313.74,2018-05-10T23:59:59.999Z
0.25,0.25,0.21,0.22,292749097.62,5661320471.62,2018-05-11T23:59:59.999Z
0.22,0.24,0.2,0.23,213934845.08,5882157992.8,2018-05-12T23:59:59.999Z
0.23,0.24,0.22,0.24,150328253.22,6206908554.77,2018-05-13T23:59:59.999Z
0.24,0.24,0.22,0.23,135232165.98,5931015314.56,2018-05-14T23:59:59.999Z
0.23,0.23,0.22,0.22,81657138.07,5654335682.63,2018-05-15T23:59:59.999Z
0.22,0.22,0.21,0.22,91973105.55,5621661628.2,2018-05-16T23:59:59.999Z
0.22,0.22,0.21,0.21,70852425.7,5348822043.49,2018-05-17T23:59:59.999Z
0.21,0.21,0.2,0.21,67180222.2,5399233829.34,2018-05-18T23:59:59.999Z
0.21,0.21,0.2,0.21,49068365.18,5356521763.78,2018-05-19T23:59:59.999Z
0.21,0.22,0.2,0.22,86038216.56,5639792899.63,2018-05-20T23:59:59.999Z
0.22,0.22,0.21,0.21,72318803.33,5483335230.9,2018-05-21T23:59:59.999Z
0.21,0.21,0.19,0.19,66494099.28,4936989431.73,2018-05-22T23:59:59.999Z
0.19,0.19,0.17,0.17,105454854.04,4463596895.16,2018-05-23T23:59:59.999Z
0.17,0.18,0.16,0.18,109061245.41,4628403984.51,2018-05-24T23:59:59.999Z
0.18,0.18,0.17,0.17,71114902.33,4437768778.3,2018-05-25T23:59:59.999Z
0.17,0.18,0.17,0.17,52031244.64,4374597832.14,2018-05-26T23:59:59.999Z
0.17,0.17,0.17,0.17,50636051.5,4307610293.67,2018-05-27T23:59:59.999Z
0.17,0.17,0.15,0.15,81398664.84,3878475838.62,2018-05-28T23:59:59.999Z
0.15,0.18,0.15,0.17,159298064.52,4531717387.2,2018-05-29T23:59:59.999Z
0.18,0.19,0.17,0.18,192938117.52,4744599977.99,2018-05-30T23:59:59.999Z
0.18,0.2,0.18,0.19,173321897.25,5008267659.45,2018-05-31T23:59:59.999Z
0.19,0.2,0.19,0.19,111685489.39,4935792850.96,2018-06-01T23:59:59.999Z
0.19,0.2,0.19,0.2,99858490.57,5064050513.27,2018-06-02T23:59:59.999Z
0.2,0.2,0.19,0.2,100521440.82,5073211708.0,2018-06-03T23:59:59.999Z
0.2,0.2,0.18,0.18,99053208.81,4754266318.21,2018-06-04T23:59:59.999Z
0.18,0.19,0.18,0.19,102432478.63,4885524325.04,2018-06-05T23:59:59.999Z
0.19,0.19,0.18,0.18,72301521.66,4770567710.28,2018-06-06T23:59:59.999Z
0.18,0.19,0.18,0.18,65299898.17,4645024783.53,2018-06-07T23:59:59.999Z
0.18,0.18,0.17,0.17,58254449.91,4512910113.19,2018-06-08T23:59:59.999Z
0.17,0.18,0.17,0.17,43754377.02,4453193618.98,2018-06-09T23:59:59.999Z
0.17,0.17,0.15,0.15,117147713.75,3897390032.22,2018-06-10T23:59:59.999Z
0.15,0.15,0.14,0.15,75849494.06,3989863622.35,2018-06-11T23:59:59.999Z
0.15,0.16,0.14,0.14,70523188.97,3674858372.82,2018-06-12T23:59:59.999Z
0.14,0.14,0.13,0.14,84885181.72,3539798732.54,2018-06-13T23:59:59.999Z
0.14,0.15,0.13,0.15,169163346.61,3788402800.7,2018-06-14T23:59:59.999Z
0.15,0.15,0.14,0.14,63959951.57,3649500907.15,2018-06-15T23:59:59.999Z
0.14,0.14,0.14,0.14,36368915.31,3640154449.05,2018-06-16T23:59:59.999Z
0.14,0.14,0.14,0.14,30799345.22,3604816613.61,2018-06-17T23:59:59.999Z
0.14,0.14,0.14,0.14,47888706.76,3671014610.89,2018-06-18T23:59:59.999Z
0.14,0.15,0.14,0.14,60063972.48,3727099989.6,2018-06-19T23:59:59.999Z
0.14,0.14,0.14,0.14,72171916.8,3624576267.45,2018-06-20T23:59:59.999Z
0.14,0.14,0.14,0.14,35635758.73,3552447801.78,2018-06-21T23:59:59.999Z
0.14,0.14,0.12,0.12,68121661.21,3123914886.23,2018-06-22T23:59:59.999Z
0.12,0.12,0.12,0.12,33223337.62,3066935530.61,2018-06-23T23:59:59.999Z
0.12,0.12,0.1,0.11,62666241.1,2952037787.73,2018-06-24T23:59:59.999Z
0.11,0.12,0.11,0.12,49538600.1,3008345260.42,2018-06-25T23:59:59.999Z
0.12,0.12,0.11,0.11,28135948.05,2793623573.25,2018-06-26T23:59:59.999Z
0.11,0.11,0.11,0.11,31832732.27,2837239891.5,2018-06-27T23:59:59.999Z
0.11,0.11,0.1,0.1,36551691.32,2676371707.41,2018-06-28T23:59:59.999Z
0.1,0.11,0.1,0.11,56902628.85,2818705731.62,2018-06-29T23:59:59.999Z
0.11,0.12,0.11,0.12,89530942.39,3055213325.38,2018-06-30T23:59:59.999Z
0.12,0.12,0.11,0.12,93069417.1,3155899038.83,2018-07-01T23:59:59.999Z
0.12,0.14,0.12,0.14,138638115.63,3514933508.02,2018-07-02T23:59:59.999Z
0.14,0.14,0.13,0.13,93056033.0,3356860443.37,2018-07-03T23:59:59.999Z
0.13,0.14,0.13,0.13,74253898.13,3356157235.83,2018-07-04T23:59:59.999Z
0.13,0.13,0.12,0.13,63373902.9,3311961975.97,2018-07-05T23:59:59.999Z
0.13,0.13,0.12,0.12,59118255.66,3238589288.13,2018-07-06T23:59:59.999Z
0.12,0.13,0.12,0.13,40839080.46,3319481803.33,2018-07-07T23:59:59.999Z
0.13,0.13,0.12,0.12,40989697.74,3209460075.31,2018-07-08T23:59:59.999Z
0.12,0.12,0.12,0.12,36404919.99,3089068769.38,2018-07-09T23:59:59.999Z
0.12,0.12,0.11,0.11,53010207.55,2840421290.18,2018-07-10T23:59:59.999Z
0.11,0.11,0.11,0.11,42771650.19,2905701513.42,2018-07-11T23:59:59.999Z
0.11,0.11,0.11,0.11,32234321.45,2825077757.1,2018-07-12T23:59:59.999Z
0.11,0.12,0.11,0.12,79528969.66,3064465948.29,2018-07-13T23:59:59.999Z
0.12,0.12,0.11,0.12,47087804.88,3041843349.76,2018-07-14T23:59:59.999Z
0.12,0.12,0.12,0.12,42913050.92,3156557046.54,2018-07-15T23:59:59.999Z
0.12,0.13,0.12,0.13,77556379.83,3465778232.94,2018-07-16T23:59:59.999Z
0.13,0.15,0.13,0.15,113945008.97,3782793021.5,2018-07-17T23:59:59.999Z
0.15,0.17,0.15,0.15,277376922.29,3989317257.65,2018-07-18T23:59:59.999Z
0.15,0.16,0.15,0.16,186329748.39,4026967214.38,2018-07-19T23:59:59.999Z
0.15,0.16,0.14,0.14,185074236.68,3608274834.38,2018-07-20T23:59:59.999Z
0.14,0.14,0.13,0.14,107523468.17,3620607647.75,2018-07-21T23:59:59.999Z
0.14,0.15,0.14,0.15,118905096.43,3767523288.96,2018-07-22T23:59:59.999Z
0.14,0.15,0.14,0.14,125262761.26,3622149328.17,2018-07-23T23:59:59.999Z
0.14,0.15,0.14,0.15,163693123.5,3840098066.38,2018-07-24T23:59:59.999Z
0.15,0.15,0.14,0.15,105845745.59,3833597689.69,2018-07-25T23:59:59.999Z
0.15,0.15,0.14,0.14,71808980.15,3639664119.61,2018-07-26T23:59:59.999Z
0.14,0.14,0.13,0.14,89060379.63,3686307014.39,2018-07-27T23:59:59.999Z
0.14,0.14,0.14,0.14,44262354.15,3634149609.21,2018-07-28T23:59:59.999Z
0.14,0.14,0.14,0.14,40596688.4,3632659292.01,2018-07-29T23:59:59.999Z
0.14,0.14,0.13,0.13,59702058.32,3426264595.19,2018-07-30T23:59:59.999Z
0.13,0.13,0.12,0.12,79583055.77,3173004891.01,2018-07-31T23:59:59.999Z
